doc_id;sentence;class;event;date
166;Geachte, In uw brief van 3 oktober 2021, ontvangen op 6 oktober 2021 , heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de overheidscampagne “Drop je knife en doe wat met je life”.;verzoek datum;heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht;2021-10-03
166;Geachte, In uw brief van 3 oktober 2021, ontvangen op 6 oktober 2021 , heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de overheidscampagne “Drop je knife en doe wat met je life”.;verzoek ontvangen;ontvangen;2021-10-06
166;De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 14 oktober 2021.;ontvangst verzoek bevestigd;ontvangst van uw verzoek is schriftelijk bevestigd bij brief;2021-10-14
166;Over dit verzoek hebt u op 20 oktober 2021 contact gehad met om het verzoek te specificeren.;contact;contact gehad met om het verzoek te specificeren;2021-10-20
166;Zienswijzen U bent er over geïnformeerd in de brief van 21 maart 2022 dat er derde belanghebbenden zijn bij de openbaarmaking van (een aantal van) de aangetroffen documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.;contact;bent er over geïnformeerd in de brief dat er derde belanghebbenden zijn bij de openbaarmaking van (een aantal van) de aangetroffen documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven;2022-03-21
180;wob@minbuza.nl Datum 30 maart 2022;besluit datum;Datum;2022-03-30
180;U heeft op 8 maart 2022, door mij ontvangen op 14 maart 2022, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht.;verzoek datum;met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht;2022-03-08
180;U heeft op 8 maart 2022, door mij ontvangen op 14 maart 2022, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht.;verzoek ontvangen;ontvangen;2022-03-14
180;Deze overleggen hebben op 29 en 30 september plaatsgevonden.;contact;overleggen hebben plaatsgevonden;2021-09-30
180;Op 15 maart 2022 is de ontvangst van uw verzoek bevestigd.;ontvangst verzoek bevestigd;is de ontvangst van uw verzoek bevestigd;2022-03-15
180;U heeft op 18 maart 2022 een gesprek gehad met vertegenwoordigers van mijn ministerie en de IND.;contact;gesprek gehad met vertegenwoordigers van mijn ministerie en de IND;2022-03-18
